"","Correlation","Gene"
"12461",0.5718578412636,"NUDT9"
"12462",0.806258571187906,"HSD17B13"
"12463",0.684425219491893,"PA2G4"
"12464",0.99311976944683,"COX7B2"
"12465",0.806228626233227,"ELOVL6"
"12466",0.15597579443491,"KRT83"
"12467",0.797279923410493,"PFKFB3"
"12468",0.949643363204982,"TMC7"
"12469",0.739549953386845,"ARL6IP1"
"12470",0.789902065472714,"SERPINB9"
"12471",0.670252926695098,"SMAGP"
"12472",0.699132800122187,"IRX1"
"12473",0.923346691109512,"CDH2"
"12474",0.0456775493347427,"IRX2"
"12475",0.119314387426007,"EMB"
"12476",0.672653591955266,"SIX2"
"12477",0.181404318365185,"DLGAP1"
"12478",0.726980255202341,"STAT2"
"12479",0.721933769748747,"NUDCD2"
"12480",0.402793450364753,"IRF2BP1"
"12481",0.902575123270992,"HSPA4"
"12482",0.908370255745987,"FOXA3"
"12484",0.218485752036271,"SLC26A5"
"12485",0.706956146158056,"COMMD5"
"12486",0.780593520878284,"SGCD"
"12487",0.992858265137989,"GTSF1"
"12488",0.651193865953191,"ZNF16"
"12489",0.323477827702661,"ARMC10"
"12490",0.712953349676941,"RNF34"
"12491",0.612140081704153,"ACYP2"
"12492",0.364175558643808,"TRABD"
"12493",-0.18756604326853,"TMEM133"
"12494",0.499663925615647,"ATF7"
"12496",0.513011821418668,"SOCS6"
"12497",-0.0825716320118651,"MURC"
"12498",0.474873250187454,"ZNF296"
"12499",0.859552957844366,"HOXB9"
"12500",0.992609284722268,"TTLL6"
"12501",0.695193383344652,"POLH"
"12502",0.618742614955985,"SYT9"
"12503",0.90016436768945,"KCNS3"
"12504",-0.238242619872332,"RBMXL2"
"12505",0.725903658060997,"KIF5B"
"12506",0.806727538993116,"GPR37"
"12507",0.647957273837272,"AKAP13"
"12508",0.915908190193063,"CDCA4"
"12510",0.999537024751059,"SDR16C5"
"12511",0.180402691064464,"DYDC1"
"12513",0.857748589922864,"CHCHD7"
"12514",0.922255002459339,"HTRA3"
"12515",0.869901264822021,"FOXN2"
"12516",0.78175665309522,"LMOD2"
"12517",0.207514339159822,"BFSP2"
"12518",0.453312344042968,"FSHR"
"12519",0.569069785935032,"USP32"
"12520",0.549871868538145,"CEL"
"12521",0.423906950743316,"PPM1D"
"12522",0.87231402210852,"GPR27"
"12523",0.825171919792404,"KBTBD2"
"12524",0.73968854962092,"MIgeneSymbol"
"12525",0.60601518965529,"TRIAP1"
"12526",0.878488580042555,"LSM3"
"12527",0.649631995594225,"KIAA0232"
"12528",0.887028042562083,"MTSS1"
"12529",0.552412513239036,"TMEM43"
"12530",0.902098376598478,"RNF139"
"12531",0.421828744999931,"RPS9"
"12532",0.878766823671986,"PLA2G1B"
"12533",-0.129412920312518,"CYTL1"
"12534",0.310599473632556,"TSEN34"
"12536",0.996838746757054,"GSTA4"
"12537",0.438449788079885,"MSANTD4"
"12538",0.825444472785606,"NDUFA3"
"12539",0.874003274987698,"OSCAR"
"12540",0.8745925448796,"PAQR8"
"12541",0.795955994368374,"NUDT6"
"12542",0.928829583284384,"TANC2"
"12544",0.983994590304635,"PKHD1"
"12546",-0.0676510091491739,"NCBP2L"
"12547",0.247239347328447,"DNAJC24"
"12548",0.634630203605936,"ZNF160"
"12551",0.88914109844398,"ZNF415"
"12552",0.563357601770781,"PRKCDBP"
"12553",-0.160602413310269,"CEACAM3"
"12554",0.61779840529741,"DCDC1"
"12555",0.562140403072811,"HAS2"
"12556",0.342006208700021,"PDGFD"
"12557",-0.119407090072805,"PLAC1"
"12558",-0.0802787838498595,"DDI1"
"12559",0.751235681870853,"S1PR1"
"12560",0.992906613850964,"HS6ST2"
"12562",0.249027014074842,"PYGO1"
"12563",0.74653725676785,"LRRC8E"
"12564",0.488310594576246,"PKIA"
"12565",0.882627917741321,"XKR6"
"12566",0.738378860196617,"TSNARE1"
"12567",0.918316941832101,"FPR2"
"12568",0.685393462506983,"FPR1"
"12570",0.877326484566163,"FEZ2"
"12571",0.329951747463774,"SOX7"
"12573",0.302879968735397,"C11orf24"
"12574",0.141527912649614,"ALK"
"12575",0.132646532424547,"CCBL1"
"12576",0.59814952423751,"MTM1"
"12577",0.592734242445278,"TRMT61B"
"12578",0.268592374296185,"INSR"
"12579",0.713229510559131,"MFN1"
"12580",0.574774112202574,"GIMAP8"
"12581",0.0626712179809621,"NRTN"
"12582",0.293119719331968,"KCNMB3"
"12583",0.911561565519733,"FUT3"
"12584",-0.0392109839197644,"KCNG3"
"12585",0.795441675270351,"ATP6V0E2"
"12586",0.712265088921868,"PRKCE"
"12588",0.78443690785887,"JAGN1"
"12590",0.278537851037977,"TADA3"
"12591",0.73164604253849,"SOCS5"
"12592",0.884617166553184,"C1GALT1C1"
"12593",0.547395495449549,"C9orf16"
"12594",0.467986149048676,"MORN4"
"12595",0.124870023227193,"ZNF672"
"12596",0.541204639443112,"ZNF692"
"12597",0.21044362919383,"NAIF1"
"12598",0.595841587548261,"RBKS"
"12599",0.582002220633177,"GRIK1"
"12601",0.237811351745581,"PROL1"
"12603",0.806188295696542,"TMEM126A"
"12604",0.845786293354181,"TMEM126B"
"12605",0.11769971436769,"TRIM8"
"12606",0.492632588599361,"NETO2"
"12607",0.999536749608167,"CSN3"
"12609",0.825206040368984,"CDC42BPG"
"12610",0.33569024631205,"SCAND1"
"12611",0.576382861871183,"JUNB"
"12612",0.485357390467198,"C10orf35"
"12613",0.462774041045767,"TMEM37"
"12614",0.635012679372939,"UGT2B7"
"12615",0.915568318333698,"LRG1"
"12616",0.82882969134922,"SHCBP1"
"12617",0.796245446656879,"SOSTDC1"
"12618",0.996740819512562,"NPTX1"
"12619",0.823213010046791,"FAM98B"
"12620",0.322255292839047,"ZNF439"
"12621",0.70976989479392,"ZNF440"
"12622",0.541987932331527,"GAA"
"12623",0.604990532510013,"CANT1"
"12624",0.615698180059084,"KCNK3"
"12625",0.555911312329326,"ZDHHC16"
"12626",0.837624923444143,"CHST11"
"12627",0.828593220473253,"EXOSC1"
"12628",0.100394012240963,"PGAM1"
"12629",0.899405237308766,"CHD7"
"12630",0.83462155091185,"ESCO2"
"12631",0.997974060944972,"KRT19"
"12632",-0.0695401760898569,"KRT15"
"12633",-0.153701577003264,"LURAP1"
"12634",0.916385594476817,"CLCN5"
"12635",0.737366315981635,"TPPP"
"12636",0.58867736729978,"KCND3"
"12637",0.810855631739901,"APLN"
"12638",0.586385959810157,"KRT13"
"12639",-0.095433055718978,"XAGE3"
"12640",-0.160128153805087,"KRT9"
"12642",0.672024449130744,"PDE7B"
"12643",0.882793590011034,"MRPL36"
"12644",0.722703501017161,"ZNF581"
"12645",0.33062790899243,"NAT1"
"12646",0.858200246482954,"KRT20"
"12647",0.383485505423383,"GLOD5"
"12649",0.178251116318462,"ZNF524"
"12650",0.903302581752516,"MCC"
"12651",-0.130744090092123,"KRT27"
"12652",0.735341914500257,"ZBTB26"
"12653",0.437325513556683,"CDK5R2"
"12654",0.630811870774135,"DSEL"
"12655",0.9265800538377,"POLR1C"
"12656",0.508695376283975,"ASXL1"
"12658",0.680317368159406,"DLK2"
"12659",0.292046484052004,"ZNF562"
"12660",0.621783197469854,"ZNF318"
"12661",0.0840431515686996,"ZNF561"
"12662",0.649171522789562,"WIPF2"
"12663",0.947176987375861,"HOPX"
"12665",0.359937016532678,"NLRP5"
"12666",0.535700003459524,"LRRC8C"
"12667",0.415085223596061,"RSL1D1"
"12668",0.876669506845425,"LRRC8D"
"12669",0.606586093666729,"MROH2B"
"12671",0.437188063157407,"PPID"
"12672",-0.0526315789473684,"OR1N2"
"12673",0.630328403453557,"COL24A1"
"12674",0.740794492965997,"ETFDH"
"12676",0.174259214224431,"RXFP1"
"12677",-0.053081966103258,"LPAR3"
"12678",0.902850872546681,"PTGER4"
"12679",0.913382040558876,"TBCA"
"12680",0.885445885814835,"NEUROD2"
"12681",0.194606691753828,"MAP6"
"12683",0.843684528245278,"ECEL1"
"12684",0.850867018938809,"BCL2L1"
"12685",0.922732883166874,"FGG"
"12686",0.926039211901203,"FGA"
"12688",0.928587575016109,"FGB"
"12689",0.629100104443459,"PLRG1"
"12690",0.454552772863345,"ZNF584"
"12691",0.458918533386655,"DSCAM"
"12692",-0.0685008021893644,"DNAI2"
"12693",0.598064312874454,"NMUR1"
"12694",0.914481826731116,"CLSTN1"
"12695",0.586694540786683,"CXXC5"
"12696",0.470516443600566,"ZNF274"
"12697",0.708430224895344,"PIK3CD"
"12698",0.238641386554789,"PTCRA"
"12699",0.384807176723648,"SLC25A33"
"12700",0.827921169158799,"ENC1"
"12701",0.566664679291825,"SPSB1"
"12702",0.788009486808844,"P2RY6"
"12703",0.641695805973562,"BPTF"
"12704",-0.103412606410972,"S100Z"
"12705",0.914752453318222,"ZIK1"
"12706",0.328037427911423,"GPR82"
"12707",0.281983847871967,"GPR34"
"12708",0.553396278980137,"PLEKHG5"
"12709",0.670469316828549,"ATF7IP"
"12710",-0.109531523999879,"LKAAEAR1"
"12711",0.24811150174893,"RGS19"
"12712",0.563900308747789,"TCEA2"
"12713",0.837071799691343,"ANO5"
"12714",0.531015844227912,"HDAC3"
"12715",0.976330581811045,"C1orf111"
"12716",0.402690475591097,"GPHN"
"12717",0.101093168464924,"VAT1L"
"12718",0.902214435523158,"TMEM51"
"12719",0.6662866848294,"CAMTA1"
"12720",0.963371114263408,"LGALS4"
"12721",-0.231969963176415,"LRRC34"
"12722",0.853042919899733,"PAH"
"12723",0.670305609886247,"SPATA5L1"
"12724",0.869937094466379,"GATM"
"12725",0.981445742814969,"SYCE1"
"12727",0.369742240271839,"RASGRP4"
"12730",0.645365623503778,"BCL2"
"12731",0.378520535595559,"RHNO1"
"12732",0.737933460269221,"CTPS1"
"12733",-0.0950752059455929,"UTF1"
"12734",0.710655198040104,"KNDC1"
"12735",0.0167738584236581,"WDR87"
"12736",0.824418494220041,"METTL18"
"12737",0.0747509040883354,"CFAP46"
"12738",0.818063597341911,"COL8A2"
"12739",0.438349606253469,"PWWP2B"
"12740",-0.0806067505485618,"PCDHB1"
"12741",0.0736429762586987,"ZNF540"
"12742",-5.00527194506568e-18,"ANGPTL7"
"12743",0.116214811859934,"FBXL14"
"12744",0.803722570477743,"EXOSC10"
"12745",0.83015109850246,"ZNF570"
"12746",0.549003538654717,"NINJ2"
"12747",0.783290192871682,"MLLT3"
"12748",-0.181140032176603,"FAM90A1"
"12749",0.973778790239476,"RRM2"
"12750",0.523977022481219,"TRAPPC12"
"12751",0.755583606094298,"RPS21"
"12752",0.158030802094603,"C3AR1"
"12753",0.72996961277621,"RNMTL1"
"12754",0.44733111802483,"PTEN"
"12755",0.251512240711856,"RPS7"
"12756",0.6048719011572,"PRND"
"12757",0.557095168326245,"RNASEH1"
"12758",0.773558997848735,"PRNP"
"12760",0.946642588082761,"ADRA1D"
"12761",0.907909830743764,"FRMD5"
"12762",0.14623386974219,"AQP4"
"12763",0.987888335682334,"CYP4F11"
"12764",0.909809133330802,"TLN2"
"12765",0.97079443349545,"LGALS9C"
"12766",0.708614931245337,"TVP23B"
"12768",0.897026046689093,"ZNF217"
"12769",0.314691628132499,"SRGAP2C"
"12771",0.8289460875167,"SCG2"
"12772",0.597543217887172,"ATPAF2"
"12773",0.959593112455486,"CYP4F22"
"12774",-0.102543036549839,"FOXB1"
"12775",0.632457279396973,"PPIH"
"12776",0.851014382103632,"DRC3"
"12777",0.688546844932608,"ZNF57"
"12778",0.576934338833485,"C20orf196"
"12780",0.702309176230766,"JMJD1C"
"12782",0.581819957088848,"SYNPO"
"12783",0.571691116157071,"ZNF556"
"12784",0.632709985389852,"MAL"
"12785",0.335121734237586,"ZNF554"
"12786",0.500348703098755,"RAB33B"
"12787",0.605398593086224,"THOP1"
"12788",0.0725924490035452,"ANKRD20A4"
"12789",0.999881888261435,"REG3A"
"12790",-0.0859470085187079,"GAP43"
"12792",0.122974323356456,"EPHX4"
"12793",0.690740469457783,"LAMB2"
"12794",0.560761721248849,"USP19"
"12795",0.625310250367036,"QARS"
"12796",0.637350008742273,"ORMDL3"
"12797",0.600096227148596,"KLF11"
"12798",0.856953317588846,"LRRC15"
"12799",0.425996969563297,"SMN1"
"12800",0.749205514302118,"EIF2AK3"
"12801",0.116068846937273,"MOB3A"
"12802",0.333579045875543,"KRCC1"
"12803",0.812113571279913,"NME6"
"12804",0.95008520942166,"CYCS"
"12805",-0.246773894978704,"CD8B"
"12806",0.483602797580063,"SLFN12"
"12807",-0.0714006449275508,"CALB2"
"12809",0.54611868127275,"OR1A1"
"12810",0.07288394196714,"CCL11"
"12811",0.72303099017766,"FRMD3"
"12812",0.927599833281139,"SNTB1"
"12813",0.902380266738411,"MTBP"
"12814",0.529928553460005,"TEFM"
"12815",0.921432301293289,"MRPL13"
"12816",0.862107836464083,"MALT1"
"12818",0.585994658886075,"ISG20"
"12819",0.846005687034512,"MBOAT1"
"12820",-0.0526315789473684,"OR8U1"
"12821",0.721089113394605,"ID4"
"12822",0.624621315773568,"CXCR6"
"12823",0.171620429802939,"CEBPB"
"12824",-0.122731218633116,"AZU1"
"12825",-0.202860779061721,"TPSAB1"
"12826",0.94031496854357,"ATOH1"
"12827",0.71380956505578,"PAIP1"
"12828",0.243755051702768,"CLEC7A"
"12829",0.70615437653976,"C5orf34"
"12830",0.55045373027263,"C1QTNF4"
"12831",0.666841086909986,"NEGR1"
"12832",0.404155848780359,"ZNF131"
"12833",0.476043627941701,"MACROD2"
"12834",0.858355472584822,"DPAGT1"
"12835",0.628038108650575,"BSG"
"12836",0.388704664815345,"HINFP"
"12837",-0.107486154585003,"OR10V1"
"12838",0.735288450210962,"CERS6"
"12839",0.842568098126696,"SPTLC3"
"12840",0.756733053384951,"COPRS"
"12841",0.563451929499943,"TP53RK"
"12842",0.886899144678713,"B3GALT1"
"12843",-0.0764719112901872,"OR5A1"
"12844",0.169681743813521,"CLEC12A"
"12845",0.656338742863131,"BPGM"
"12846",0.749015492689954,"POP7"
"12847",0.856788750777729,"ALG14"
"12848",0.762428447036927,"SUCLG2"
"12849",0.831860022070592,"STARD5"
"12850",0.61863052777567,"CSDC2"
"12851",0.661693933432886,"RCAN2"
"12852",0.733351182523659,"IL16"
"12853",-0.383702975379303,"ABCG4"
"12854",0.320894013966635,"GNB2"
"12855",-0.0498704565812809,"CFAP53"
"12858",0.467288576993652,"FAM195A"
"12859",0.990861163056519,"PDZD3"
"12860",-0.0549956121868848,"C2CD2L"
"12861",0.823959556852652,"ARNT2"
"12862",0.178618781740721,"GNG12"
"12863",-0.00484133004485253,"PRSS27"
"12864",0.309844901493032,"MYOZ2"
"12865",0.823087101216641,"SYNPO2"
"12866",0.761879198548579,"CLP1"
"12868",0.891276654171335,"TTC36"
"12869",-0.00799674190978963,"RSPH9"
"12870",0.884509506353856,"MYEOV2"
"12871",0.682801705890023,"GTPBP2"
"12872",0.773252534946827,"FGGY"
"12874",0.813084332101054,"IL17D"
"12877",0.58601983923581,"TCEAL1"
"12878",0.416540262780045,"ZNF24"
"12879",0.81787128473101,"MANEA"
"12881",0.912318663069264,"C2orf54"
"12882",0.872317684933901,"AGXT"
"12884",0.360678237809002,"AFF1"
"12885",0.60409127430422,"ACOT12"
"12886",0.816709382731644,"FIBP"
"12887",0.484994839819366,"CARNS1"
"12889",0.00881586347446437,"BANP"
"12890",0.808762485663666,"PPP1CA"
"12891",0.477482849223483,"HCFC1"
"12892",0.69832382529938,"CTSW"
"12893",-0.0673802957417511,"NIPAL4"
"12895",0.715892049895479,"SNTG2"
"12897",0.86802239407145,"PDE3A"
"12898",0.701661772315889,"RASGRP1"
"12899",0.870196536955739,"KLHL6"
"12900",0.847061842591007,"CHCHD1"
"12901",0.874033561234801,"MRPL52"
"12902",0.912030278185024,"SMPDL3A"
"12903",0.912929371966396,"RND1"
"12904",0.0870990531751602,"RAD9A"
"12905",0.504661163706821,"EFEMP2"
"12907",0.0764719112901873,"AGAP5"
"12908",0.560937529611076,"FAM21C"
"12909",0.335464501635902,"TMEM134"
"12910",0.484681368275066,"ZMAT3"
"12911",0.64882765773791,"ZFAND4"
"12912",0.684590787869055,"THEMIS"
"12913",0.831584042964858,"ZNF738"
"12914",0.80168960972402,"MS4A10"
"12915",0.8801055446352,"SLFN11"
"12917",0.884297138593962,"CCL19"
"12918",0.814823031173107,"CORO1B"
"12919",0.76309518278725,"FUT10"
"12920",0.60342237230574,"LRRC20"
"12921",0.564793016194863,"MUS81"
"12922",0.496037716497501,"PURG"
"12923",0.289244628790608,"TMEM217"
"12924",0.320310027852398,"ZNF596"
"12925",-0.210207846256913,"COL6A5"
"12926",0.769139181625759,"CFL1"
"12927",0.897235757397329,"TMCC1"
"12928",0.834045444725164,"NAA16"
"12930",0.369798106640581,"EFCAB12"
"12932",0.547361045196173,"FAM192A"
"12933",0.621983634302723,"RAB43"
"12934",0.899444408449456,"FADS6"
"12935",-0.0193962628725766,"CBWD1"
"12937",0.409437554695036,"RAB37"
"12938",0.752008698507041,"DCP2"
"12939",-0.0766636843511025,"SNX32"
"12940",0.507488120061068,"RPL38"
"12941",0.955798107169571,"CYP7B1"
"12942",0.954964802556372,"OVOL1"
"12943",0.794950729924125,"RARG"
"12944",0.515870297371423,"CES4A"
"12945",0.812068894087029,"CES3"
"12946",0.568429897464593,"SSH3"
"12947",0.884861451210753,"CES2"
"12948",0.716958816704815,"PDP2"
"12949",0.902534890054926,"SP3"
"12950",0.347593921966525,"KRT2"
"12951",0.243416069003549,"DMXL1"
"12952",0.596093745323606,"METAP1D"
"12953",0.218308571916435,"ZNF621"
"12954",0.882276313044717,"EGFL7"
"12955",0.228988229564498,"NADSYN1"
"12956",0.867182547053124,"DHCR7"
"12957",0.356285303389711,"LVRN"
"12958",0.711544600287369,"NBEA"
"12959",0.774688653546131,"RNASEH2C"
"12960",0.988762317965151,"MYEOV"
"12961",0.619339343521954,"ANKRD13D"
"12962",0.404805971598526,"MRGPRF"
"12963",0.511279031538237,"MYD88"
"12964",-0.104828483672192,"MRGPRD"
"12965",0.743808724070373,"OXSR1"
"12966",0.0442052350793113,"SLC22A13"
"12967",0.409486797963067,"PHF8"
"12968",0.694926819800866,"LCLAT1"
"12969",0.750770195889174,"ADH6"
"12970",0.6018270616306,"XKR3"
"12971",0.579161984768325,"KAT5"
"12972",0.622761373020863,"SH3RF3"
"12973",0.55864109224488,"GXYLT2"
"12974",-1.25438119277473e-17,"HPSE2"
"12975",0.525025547431106,"DCAKD"
"12976",0.190371236678054,"ARPP21"
"12977",0.335619545013693,"TADA2B"
"12978",0.697870825396807,"CCDC96"
"12979",0.222928598856749,"ADRBK1"
"12980",0.41772058436366,"RELA"
"12981",0.736761292213445,"EVC2"
"12982",0.271003917821789,"ZNF680"
"12983",-0.097162596925295,"HECTD4"
"12984",0.3705303894391,"FAM222B"
"12985",0.831087489352827,"BNC2"
"12988",0.516990293665561,"HPSE"
"12989",0.526275608558481,"COQ2"
"12992",0.472743990861542,"HSPA6"
"12993",0.896907646481947,"TRMT112"
"12994",0.734295220736966,"LRRN3"
"12995",0.418743108249296,"KDM2A"
"12996",-0.0660020214443172,"ACSM6"
"12997",0.625577868588144,"ADCK5"
"12998",0.892105138362079,"MRPL57"
"12999",0.596482710923928,"NOC3L"
"13000",0.623919781197071,"ESRRA"
"13001",0.44223831258197,"RHOD"
"13002",-0.121132134928489,"ADAMTS20"
"13003",0.726985372828227,"COMMD1"
"13004",0.804522881524211,"RAPH1"
"13005",0.664259432155871,"MTX1"
"13006",0.9423202345592,"ADCY5"
"13007",0.781173451139933,"PARP14"
"13008",0.156070468527907,"CYSLTR1"
"13009",0.578909286929558,"PARP15"
"13010",-0.180001651415956,"CKS1B"
"13011",0.317046221974767,"ABCD2"
"13012",0.360066847022107,"AHSA2"
"13013",0.846682902827167,"ABLIM3"
"13014",0.808775195077526,"MAB21L3"
"13015",0.736759490895628,"KIAA1919"
"13016",0.675258731393422,"VANGL1"
"13017",0.316348249097198,"GLRX"
"13018",0.661409386186993,"IQCB1"
"13019",0.57522427316844,"SYT12"
"13020",0.359475151208946,"GOLGB1"
"13021",-0.0748271618019624,"C11orf86"
"13022",0.124441610544718,"LIPM"
"13025",0.870771694675903,"ZNF483"
"13026",5.59819802381559e-18,"PLAC8L1"
"13027",0.141501492200543,"SLC2A14"
"13028",0.724554354881955,"GPR137"
"13029",0.998253621438759,"SNCG"
"13030",0.668446138612747,"MMRN2"
"13031",0.854454497377306,"MZT2A"
"13032",0.544430708954239,"TNKS"
"13033",0.350714864743652,"ZNF449"
"13034",0.655498748391697,"ZBTB21"
"13035",0.779947499854019,"PPP1R3B"
"13036",0.623650934091608,"STOX2"
"13037",0.395670114676615,"MAP3K11"
"13038",0.862765623272473,"TRIB1"
"13040",0.435647934915854,"KCNK7"
"13041",0.68956112176998,"SFT2D3"
"13042",0.60062745358322,"C1QB"
"13043",0.631031712054363,"C1QA"
"13044",0.406147053083494,"NDNF"
"13046",0.751438487800906,"OLR1"
"13048",0.657125849520158,"DAG1"
"13049",-0.106646361767285,"INSM1"
"13050",0.30281371459783,"DAB1"
"13051",0.893512343261594,"ARV1"
"13052",0.930827238981529,"NAA20"
"13053",0.135498343165352,"CCDC36"
"13055",0.892679468040136,"SAA1"
"13057",0.806104573162908,"EHBP1L1"
"13058",0.198927850753771,"THAP2"
"13059",-0.0843349010400093,"TMEM196"
"13060",0.315284844500169,"RNF26"
"13061",0.398830662000003,"PPP1R14B"
"13062",0.788131323281475,"SSSCA1"
"13063",0.999979523648246,"AGR3"
"13064",0.900069284053261,"SMARCC1"
"13065",0.531512749487886,"ZNF417"
"13066",0.772648970033387,"PTPRM"
"13067",0.574831421404006,"FKBP2"
"13068",0.156350596009899,"VEGFB"
"13069",0.839489630608108,"PEAK1"
"13070",0.750765651783623,"TNFRSF10D"
"13071",0.743227356323982,"MST1"
"13072",0.146313421533232,"TNFRSF10C"
"13073",0.61297553626521,"GMPPB"
"13074",0.362667806946557,"MOB1B"
"13075",0.662130091705459,"ZNF622"
"13076",0.878484506544156,"CSPG4"
"13077",0.154281499860414,"SNX33"
"13078",0.979402516519072,"C2orf70"
"13079",0.659320106282371,"NABP1"
"13080",0.709069679653996,"ADGRF3"
"13081",-0.101827969838641,"NLRP13"
"13082",0.625126671422831,"CHD2"
"13083",0.757074080413801,"XCR1"
"13084",-0.0656195552465737,"CCDC106"
"13085",-0.130371158835111,"CCR9"
"13086",0.444505098403664,"CEP83"
"13087",0.785783397527026,"SULT1B1"
"13088",0.516464925856576,"NUDT4"
"13089",0.910710567829551,"PC"
"13091",0.492318549167003,"SCAI"
"13092",0.613317119767491,"NMNAT1"
"13093",0.9490004595676,"LRFN4"
"13094",-0.106369248574673,"TRAPPC3L"
"13096",0.454553762751074,"SLC19A1"
"13097",0.226387821125144,"HSPB7"
"13098",0.752024195751849,"RCE1"
"13099",0.382752176521524,"UQCRH"
"13100",0.0899842541331695,"TAS1R1"
"13102",0.790746252841844,"EIF1AX"
"13103",0.653900697265151,"CXorf23"
"13104",0.828921021984493,"PSMD1"
"13105",0.975903573036546,"ADGRG2"
"13107",0.99887778514585,"MUC13"
"13108",0.843337022994321,"SUSD5"
"13109",0.626327803538894,"HEG1"
"13110",-0.146320024984404,"WFIKKN2"
"13111",0.489596144566599,"C11orf80"
"13112",0.539917095941738,"TOMM20"
"13113",0.989826795464865,"C1orf100"
"13114",0.641348656471518,"AGFG1"
"13115",0.681634266300253,"STAT5B"
"13116",0.653227767184981,"CD7"
"13117",0.904512084617559,"TOPAZ1"
"13118",0.742064250209,"CNP"
"13119",0.877960730116191,"JUP"
"13120",-0.117569693363015,"HAP1"
"13121",0.257896399521353,"TDRD12"
"13122",0.669489755401463,"EIF1"
"13123",0.655354192971972,"ENDOV"
"13124",0.802834704497135,"RNF213"
"13125",0.303769203317234,"TIGD3"
"13126",0.90755270155476,"KCNH6"
"13128",0.698443079748605,"PLK3"
"13129",0.861120694777909,"NET1"
"13130",0.713288930423274,"DPY19L1"
"13132",0.207514184552861,"ZNF791"
"13133",0.412071154584441,"PHC3"
"13134",0.829939935815682,"GPR160"
"13135",0.61094265746771,"CBX2"
"13136",0.632873509740714,"SPTBN2"
"13137",0.628282640124728,"GOLIM4"
"13138",-0.0721479105365822,"KRT28"
"13139",0.69627218865423,"RBM4B"
"13140",0.75432078609652,"USMG5"
"13141",0.866070921543377,"HOXB2"
"13142",0.703090198627437,"C1QTNF1"
"13143",0.692822130663785,"MARCH3"
"13144",0.572478616401817,"SWSAP1"
"13145",0.807586754668001,"SLCO4C1"
"13146",0.0253053401192022,"RBM4"
"13147",0.622244327858101,"PIFO"
"13148",0.417901339101604,"XXYLT1"
"13149",0.670947682965517,"UBXN2A"
"13151",-0.166344771046551,"LRRC63"
"13152",0.0412625605734363,"TCAP"
"13153",0.830788160539659,"CCS"
"13154",0.472009040311347,"NRROS"
"13155",0.538984153844808,"CEP19"
"13156",0.513299426078307,"KLHL15"
"13157",0.699653142276363,"FBXO45"
"13158",-0.10461716349371,"SPERT"
"13159",1,"FAM46D"
"13160",0.449033294598017,"GNG5"
"13161",0.984458902218499,"SLC25A30"
"13163",0.822455800852145,"CD34"
"13164",0.844999188174279,"CTSF"
"13165",0.471226637677912,"MSRB3"
"13166",0.523449906003469,"LEMD3"
"13167",0.520911561749253,"C16orf91"
"13168",0.803621225555188,"TLR10"
"13169",0.489804028932794,"TLR1"
"13170",0.76726761679149,"TLR6"
"13171",0.559447765987244,"FAM174A"
"13172",0.918359281926403,"RGMB"
"13173",0.401410382197128,"FAM53A"
"13174",0.228680291112307,"NWD2"
"13175",0.557941315357818,"CYB561D1"
"13176",0.0369389925331921,"GSTA3"
"13177",0.346897206825762,"ZDHHC24"
"13178",0.557122256998161,"TRMT10C"
"13179",0.650760012927978,"SELP"
"13180",-8.23864949452099e-05,"CTU2"
"13181",0.848307090067934,"MGA"
"13182",0.281622985258497,"C12orf66"
"13183",-0.10945686098922,"SNX31"
"13184",0.708493131595921,"PIGG"
"13185",0.843320694683184,"PRPF8"
"13186",0.469857784206107,"ADCY6"
"13187",0.773563047399045,"REP15"
"13188",0.71759233627373,"PITPgeneSymbol"
"13189",0.700463968538859,"DDX23"
"13191",0.372294139729349,"ZNHIT2"
"13192",0.627626709339275,"EVX2"
"13193",0.475708299770904,"ZBTB4"
"13194",0.622309231332838,"TNK1"
"13195",0.538049718568334,"ZHX3"
"13196",0.745773915318825,"PHLDA3"
"13197",0.721868894036853,"SLC16A11"
"13198",0.761512225079511,"SLC16A13"
"13199",-0.181168173712824,"GLIS1"
"13202",0.849274796449536,"PODN"
"13203",0.994354174234843,"SLC6A19"
"13204",0.209586279068796,"C11orf45"
"13205",0.88566852449799,"EXO1"
"13206",0.54156190977467,"RALGAPA1"
"13207",0.234740746307201,"LIG4"
"13208",0.335571043834031,"GTF2IRD2B"
"13209",0.831837787442483,"ATP2A2"
"13210",0.846069970257243,"ZWILCH"
"13211",0.786215417098151,"RPL4"
"13212",0.723043439506515,"SNAPC5"
"13216",0.805205607294436,"C12orf76"
"13217",0.155761002288356,"ZCCHC12"
"13218",0.892626577307168,"CNTNAP2"
"13219",-0.0831710482069074,"GALNTL6"
"13222",0.954255873593362,"DENND4A"
"13223",0.667802357286219,"IGDCC3"
"13224",0.229992077030305,"GCSAM"
"13225",0.513164047827361,"ANKRD36C"
"13226",-0.200409343718692,"SLC26A9"
"13227",0.641520514379003,"MFSD4"
"13228",0.52377715197395,"PELI3"
"13229",-0.160633291191687,"TTC9B"
"13230",0.536087706747238,"MYO1H"
"13231",0.688379356070864,"TMEM81"
"13232",0.886830214899534,"MRPL11"
"13234",0.749879920903236,"IL20RB"
"13235",0.679457734056652,"GOLT1A"
"13236",0.45985902558292,"AKIRIN1"
"13238",0.29010524915977,"MSL2"
