"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TULP3",46.1899724325105,1.11422847953433,0.308936016224413,3.60666423148586,0.000310158582480597,0.00412029888543682
"TMEM147",130.291564043402,1.38712401892341,0.384646508016802,3.60623062997577,0.000310677040167659,0.00412326315097039
"DNAJC10",137.261241013263,1.08745840544332,0.301576593929393,3.60591115933195,0.000311059550519568,0.00412441922540761
"NUF2",28.8744562023224,2.98436454970702,0.827970095122632,3.60443519311529,0.000312832493802967,0.00414399172531027
"NXT1",14.9405588593785,1.43096493987577,0.397512933453007,3.59979467195107,0.00031846855446625,0.00420667734858825
"DNPH1",230.374171907756,1.18464705136633,0.329765099355222,3.59239668989419,0.000327650566264181,0.00430758682314547
"C6orf48",3.75034202081493,3.7784859219267,1.0522261709293,3.59094463368996,0.00032948162899259,0.00432758466979731
"SRXN1",30.4742185015163,2.30547388158124,0.642232869861526,3.58977870764904,0.000330958804454892,0.00433882331248752
"IGF2BP2",38.2467898358832,4.2157332660696,1.1749440422382,3.58802897373637,0.000333187271174809,0.00435985068429493
"POLQ",7.08311894958198,2.50251255642249,0.697627363174905,3.5871766053349,0.000334277928918082,0.00436651092261954
"LAMA4",244.73866769026,1.60967793048837,0.448765953106187,3.58689851435205,0.000334634485546692,0.00436651092261954
"BORCS6",7.69999458288306,2.33865603763695,0.651957502910836,3.58712957086222,0.000334338209563623,0.00436651092261954
"SLC39A4",77.358000439125,2.04012422631442,0.569794568959734,3.58045572466414,0.000342995461726673,0.00445894100244675
"TMEM101",83.3291577289974,1.02558124030311,0.286573581440239,3.57877106168973,0.000345213703370355,0.00448207802559524
"RPL31",258.878824325185,1.18020019520189,0.329912585876448,3.57731182660573,0.000347145957122453,0.00450032669762645
"PPP1R16A",66.6499317337751,1.3343574769972,0.373348466693,3.57402693739848,0.000351532741123835,0.00455296858216233
"FLOT1",183.158853642633,1.03664611766582,0.290578788219361,3.56752164883849,0.000360373613793237,0.00464043898447083
"CD200",4.21209032019286,4.21364988370392,1.18217602525845,3.56431681380337,0.000364805120213499,0.00468330267799521
"MMP12",62.9245439962067,4.24736001920377,1.19184436676851,3.56368678464268,0.000365682268281309,0.00468838919168378
"BCL9",29.654775563877,1.81279450964295,0.508938663482208,3.56191156167942,0.000368164411817103,0.00471155959467497
"AGAP1",19.6892766950914,2.00116968035699,0.56203722618704,3.56056429559529,0.000370058683510407,0.00473146459631163
"SLC26A11",45.1476326720929,1.22984029436501,0.345441894733063,3.56019438613652,0.000370580372568969,0.00473379978207497
"ELOVL2",461.848881825525,1.67260043086093,0.469966505058576,3.5589779545086,0.000372300777127535,0.00475142911357828
"HMGB2",173.581364365348,1.1434293526325,0.321444819091529,3.5571559556134,0.000374891610276842,0.00477576337836247
"DLL4",54.2685380254357,1.24339744828583,0.349745379098807,3.55515046829125,0.000377762839185416,0.00479208501922116
"ANKRD52",61.8314987327878,1.27087027649942,0.358023550839151,3.54968345942802,0.000385694614591158,0.00487482293270583
"JTB",173.650737820464,1.21994094302505,0.343938065009285,3.54697856136429,0.000389676300032224,0.00490591569075736
"MAP2",103.226751902411,2.017334742862,0.569333679952525,3.54332584545187,0.000395114179935367,0.00496542230446228
"COPS7B",41.5636044382708,1.41060175240193,0.398184949623427,3.54257928064826,0.000396234298909714,0.00497128909861807
"HEY1",28.4664115897876,2.30978372725754,0.652040256297011,3.54239436131595,0.000396512203316147,0.00497128909861807
"RPS24",245.885856157256,1.26834260255424,0.358632033730752,3.53661269284849,0.00040529354912347,0.00505950076099664
"KIF18B",13.1552456244933,2.6423136228806,0.747159505482078,3.53647862804842,0.000405499308949667,0.00505950076099664
"B9D1",30.8473698836556,1.64859946865591,0.466394299519169,3.53477619764123,0.000408120664567416,0.00508312285342574
"IGSF1",49.4227338119903,3.9557477458865,1.11980932424334,3.53251902823673,0.000411620602346566,0.0051221451425693
"RPS21",144.136550354986,1.08422242553505,0.30694788820029,3.53226872447996,0.000412010442157989,0.00512243080446113
"ADSL",188.465354893136,1.06248391400928,0.301016162709867,3.52965735940682,0.000416098174121334,0.00516865009526874
"MXD3",6.80961809177428,2.72037059786894,0.770850515258289,3.52905076149223,0.000417053125300011,0.00517590732039
"C9orf152",6.63494957668289,4.15833241944134,1.17867235744402,3.52797992858573,0.000418743906999859,0.00519140720713093
"CPD",1935.70107984747,1.25102624175881,0.354901451055737,3.52499613072121,0.000423488977061476,0.00523252486524985
"ZNF678",10.9236059781791,2.26925128794488,0.64373906550692,3.52511042056758,0.000423306303385767,0.00523252486524985
"PBX2",22.2563286219459,1.65757865751274,0.470794619639588,3.52081053683596,0.000430229900392096,0.00530642214600216
"C12orf73",11.6449112218109,1.91455830841387,0.544853836146499,3.51389341764511,0.000441589958315227,0.00542258487070994
"EEF1A2",102.752882438039,4.0997330659255,1.16845699118279,3.50867263139525,0.000450348860420567,0.00551041525294375
"ESPL1",39.3882025196562,1.99870675648517,0.57103466668657,3.5001495935136,0.000464997131070679,0.00564546951652941
"RPS16",249.152927421668,1.03564193167643,0.296092637445506,3.49769565569502,0.000469296339793627,0.00569271546151053
"SLC26A3",30.4452286806676,3.41656734701425,0.978574183997185,3.4913728594991,0.000480545115647427,0.00581061957659082
"NEB",48.7553525205807,2.34445819559798,0.671514886376588,3.49129742789232,0.000480680820152012,0.00581061957659082
"MZT1",13.6658941509737,1.65285386289237,0.473621544038012,3.48981984392102,0.000483346271622089,0.00583778602455675
"WNK4",19.0839644972493,3.23692666718548,0.928271411031831,3.48704767669989,0.000488384285120816,0.00589353620471637
"NUDT1",18.044601527196,1.88008124275625,0.539284194337014,3.48625318987438,0.000489837153394826,0.00590573354872704
"MAGEC1",6.15322761677106,5.09517358040824,1.46370818913351,3.48100367152042,0.000499538643776175,0.00599704088082799
"POLR2H",92.1149025253437,1.12468486293312,0.323130051123358,3.48059507007524,0.000500301234964883,0.00600103594723342
"RBM24",23.7553782112467,3.65660097692733,1.0508765520845,3.47957233385231,0.000502214774585243,0.00601881775344134
"CXorf36",10.4901777308806,2.14891069807393,0.617663669965594,3.47909518167652,0.000503109858791953,0.00602437379798735
"COG2",169.298789045726,1.24949360216713,0.359685468237868,3.47385066260394,0.000513046491356293,0.00612759205501844
"ZNF219",6.69766759333561,2.88642900058969,0.831395588052111,3.47178772905489,0.000517004964285126,0.00615305015228595
"TNFRSF4",6.68306880222174,2.81755423557049,0.811454181921206,3.47222837511247,0.000516157044514175,0.00615305015228595
"PCID2",152.389732021082,1.01998541560594,0.295356690969227,3.45340209581443,0.000553563200308121,0.00651673642723608
"MRPL55",152.598883110537,1.33339325107995,0.386244467897753,3.45220025632297,0.000556034884792214,0.0065293179659116
"SLC41A3",71.9715437073432,1.2051167819745,0.349349101815374,3.4496060694365,0.000561405131205136,0.00658683902679505
"MCM6",171.644776963422,1.0651624691427,0.309061463524985,3.44644219629987,0.000568020067788576,0.00663505804809322
"ATP8B1",172.326397573089,1.35807264051593,0.394095256778256,3.44605172774276,0.000568841461364244,0.00663505804809322
"FGFR4",406.353476583868,1.34077299886125,0.389278072271892,3.444255133705,0.00057263506721531,0.0066677853506593
"EXOSC4",92.0737226031195,1.26886905859561,0.369060233607512,3.43810831687986,0.000585793324864142,0.00678179635302915
"MCM10",13.6444803469167,2.91620939992638,0.848267301630469,3.43784252242316,0.00058636860076657,0.00678283214904959
"ABCC5",75.6178223676632,1.55970301550776,0.453821531682277,3.43682021812865,0.000588586144405533,0.00679727329600849
"ATAD2",554.740704216621,1.72749711611682,0.50276620174025,3.43598497698801,0.000590403710017046,0.00681134285566883
"LRP4",23.2099629074803,3.21749643661889,0.936760904999732,3.43470400979192,0.000593201372343999,0.00683356234378458
"C1orf106",12.6975372428125,3.39983159021096,0.99063403859434,3.43197533877915,0.000599202043340615,0.00689699829276312
"TFE3",31.2710290261381,1.28599351353655,0.375236254090382,3.4271568898745,0.000609936561478519,0.0069917358549779
"FASN",4735.41455523103,1.38724049861402,0.404842268946174,3.42661971099284,0.000611144310382187,0.00699983335648573
"RBCK1",39.162333034561,1.49676068079898,0.437226116319838,3.42331033058436,0.00061863407304819,0.00707401222596136
"VPS28",422.846837525093,1.0730622408789,0.313749140244877,3.42012806805269,0.000625916613299006,0.00713974489777836
"NOS2",6.10531288049583,3.22958303746579,0.944472535765191,3.4194568027849,0.000627462941299437,0.0071515408868757
"BCL2L12",27.2685412956019,1.60874137748202,0.470559338634504,3.41878535903752,0.000629013235323782,0.00716336279901358
"BCAS1",23.5855398326006,3.34575052934566,0.979040199678652,3.41737809177175,0.000632274037337382,0.00719352568164843
"TOMM22",71.033644981418,1.01509328102906,0.297290000161917,3.41448848086447,0.000639018955716655,0.00725954650912606
"BCAM",595.402532516559,1.6554657631053,0.485000218565122,3.41332993210396,0.000641741984109026,0.00728455413181319
"UQCC3",22.6391442545517,1.80876595556824,0.530175605686842,3.41163557162346,0.000645743812305427,0.00732066217339638
"ITGAE",151.752924610337,4.16683643962738,1.22148771483524,3.41127985899507,0.000646586895205062,0.00732169199582569
"ASPSCR1",213.747217051981,1.84127943262789,0.539835609624586,3.41081506999577,0.000647690045375427,0.00732824020545519
"MCAM",188.31538705977,1.56182827937513,0.457965931707473,3.41035909276491,0.000648773982063617,0.00733456059722447
"BEX2",25.7418205534491,4.62028694270378,1.35498402739419,3.40984605670164,0.000649995574300822,0.00734242573494181
"TRMT112",87.0867396950377,1.01856104516702,0.298777610814682,3.4090942838377,0.000651789488098726,0.00735636090741556
"TCOF1",70.7905648692055,1.18921381881179,0.349061172573938,3.4068922935274,0.000657070504507286,0.00739246996935157
"ALDOA",1244.76377749137,1.35608356995293,0.398041349563077,3.40689119721226,0.000657073143673206,0.00739246996935157
"DCTPP1",53.7951247998449,1.22213949557694,0.358787324566626,3.40630622069258,0.000658482767847456,0.00740236425498082
"ARL16",20.9783094132559,1.52943589737252,0.449064237197868,3.40582876720734,0.00065963537631152,0.00740935569111942
"TTLL1",7.86177013782417,2.0599257886796,0.605018061339107,3.40473437126868,0.000662284412123036,0.00742716061209786
"SNX11",19.3635857812012,1.39936522689118,0.411246505508136,3.40274071183201,0.000667135596693365,0.00746357948800702
"MYRF",90.5575883783591,1.09296671184473,0.321231941360759,3.40242227225242,0.000667913510959275,0.0074662997918442
"ZKSCAN3",22.6101910792959,1.31773633991021,0.387398607680047,3.4014999377554,0.00067017143831881,0.00748554689744578
"UBE2Q1",139.459163348344,1.03911655445163,0.305581926135841,3.40045161568132,0.000672746406441659,0.00750830162009468
"PLPPR4",5.10734310129522,4.81966746637696,1.41841521973967,3.39792424623132,0.000678992189086615,0.007565912964108
"SHARPIN",70.6328049028612,1.46575430477899,0.43166537987258,3.39557994021122,0.000684833722691023,0.0076127774173663
"CENPP",12.3492708875117,2.19985031868346,0.647828080104629,3.39573165511468,0.000684454270764562,0.0076127774173663
"ATP6V0E2",130.386937685827,2.3114251974042,0.681733960460422,3.39050910100346,0.000697629381505517,0.00773653806559176
"PUS1",36.9653389994607,1.42328691316553,0.420207352543447,3.38710616211402,0.00070634049688941,0.00781452140853402
"RRP1B",88.2338737472626,1.07447744384894,0.317563206490538,3.38350735188509,0.000715662914082367,0.00788641326473402
"ENTPD6",52.7196934655886,1.0726040632497,0.317179918764133,3.38168969658932,0.000720414727641965,0.00793251610988731
"PPP1R35",30.452107780461,1.54677514857823,0.457821726419504,3.37855339604594,0.000728682799224746,0.00798875990132366
"FBXL18",27.310223965207,1.31547483350935,0.390135464714244,3.37184120001208,0.000746674871095322,0.00817012112087216
"QPCT",26.7045508073191,1.5605551534689,0.462949935976872,3.37089398268511,0.000749246855836466,0.00818543396024158
"ANXA2",521.802627456522,1.2831795711118,0.380828013949757,3.36944637502716,0.0007531934525512,0.00820927945708029
"KPNA2",206.161924084626,1.33556131327444,0.39697011937722,3.36438751453059,0.000767137481038583,0.00832875078558375
"IP6K3",21.3679485061309,2.95564961770775,0.878996689319144,3.3625264504661,0.000772327266606403,0.00836558052471575
"CKAP2L",24.1096846393969,2.34959348472476,0.698676444488827,3.36292070994864,0.0007712251163466,0.00836558052471575
"TUBG1",55.0980479474257,1.03122558671411,0.306898556064409,3.36015131494359,0.000778997943264845,0.0084247631943174
"TRIM11",31.399746857232,1.51292597586502,0.450576533797704,3.35775581367556,0.000785779959028206,0.00847840787322397
"PAQR8",35.6897629081707,2.47071273323311,0.736367347547101,3.35527198681916,0.000792869880341152,0.00852854335078826
"KIF11",60.1726085833102,2.06773521264144,0.616389957799092,3.35458939017206,0.000794828682236891,0.00854303161000113
"HOMEZ",40.6637653250162,1.26924838153298,0.378516568066254,3.3532175038394,0.000798779083826768,0.00856570934592115
"CENPM",13.1063568708135,2.50293996370188,0.746588821324247,3.35250125934426,0.000800848770918118,0.00858131277019091
"KIF15",25.1277837772385,2.95155437619913,0.880777230551487,3.3510793351811,0.000804972371415951,0.00861888362707784
"SNRPD1",69.3533998902036,1.53534174442673,0.458202519904837,3.35079288683442,0.000805805456501432,0.00862119217139693
"SLC6A8",6.9632257618978,4.12286318420521,1.23111122858528,3.3488957686975,0.000811343121401332,0.0086671558232635
"SMAD3",65.7886430331541,1.03458549321303,0.308956183027663,3.34864796384541,0.000812069062584034,0.0086682784799681
"DUSP9",56.8789457406441,4.08550116661745,1.22068629612664,3.34688869661365,0.000817240166675229,0.00871169320642566
"BUB1",57.4141589908129,1.93840844161592,0.579175739268829,3.34683984529987,0.000817384192838964,0.00871169320642566
"SFN",59.7446321122745,3.36589029696222,1.00614719930414,3.34532591184481,0.00082185934693463,0.00875270801060359
"URM1",67.0539596707726,1.13625255772062,0.339712682704928,3.34474576772736,0.000823580256480105,0.00876329334338549
"SLC38A6",50.9552971062146,1.82907473188347,0.54758651792549,3.34024792796734,0.00083703628388948,0.00887372862237276
"BUB1B",41.4844218132469,2.38489411957662,0.714150660945335,3.33948317910913,0.000839344339462871,0.00889144587828574
"PODXL",120.641221676558,1.25688982054463,0.376512586662251,3.33824117723882,0.000843105354003227,0.00892451626428587
"CDC6",38.2087089582981,2.2347025650095,0.669716014714258,3.33679129050388,0.000847515655034943,0.00895761814958203
"C5orf51",80.8246043714543,1.00330408642579,0.300711837006498,3.3364303062141,0.000848617027757384,0.00896247423717746
"SHISA4",19.4371396582892,2.67814482956474,0.802827802496991,3.33588949116493,0.000850269553198148,0.00897313945710698
"ASNS",60.4513013985488,2.6571206980455,0.796682847112591,3.33523020820101,0.000852288108183156,0.00898348433874808
"RRP12",126.368248175624,1.02852032120043,0.308783639543491,3.33087699439324,0.000865728481788805,0.00910874232308613
"BIK",7.07495594620994,3.76756271335281,1.13130877985621,3.33026913645244,0.000867620778978596,0.00911626234901359
"TUBA4A",178.972904788456,1.39435679332046,0.418697100361581,3.3302279669869,0.000867749080492699,0.00911626234901359
"WDR45B",42.8963668604369,1.24702239347145,0.374539261221923,3.32948377535395,0.000870071332462687,0.0091269240750143
"SAC3D1",12.8812800348384,2.63998572038056,0.793568390495051,3.3267274150545,0.000878722850204685,0.0092038472877403
"ALG1",103.704044822369,1.03287663790208,0.310623629170906,3.32517085277432,0.000883643673458392,0.00924845050136887
"C1orf43",199.606306039946,1.04789225687692,0.315497933242117,3.32139182690858,0.000895696952470807,0.00934657761614156
"CKAP2",82.6355068579065,1.59473750192254,0.480600601869958,3.31821786264439,0.000905937933228394,0.00942544308966262
"POLR1C",117.791940996975,1.04161635371917,0.313928550916055,3.31800452899139,0.00090663014392042,0.00942544308966262
"C12orf65",20.6615478764621,1.58394972310947,0.477446104840304,3.31754664464016,0.000908117511684711,0.0094338814718318
"NME4",44.7197260442754,1.37109826550234,0.413402626967177,3.31661720575182,0.0009111436091265,0.00945828034990646
"PAK4",43.5137655621545,1.23253571215638,0.371773445977255,3.31528710695435,0.000915490446477114,0.00949634295223883
"TRIM31",17.0764273772399,2.69337194641829,0.812810101256706,3.31365461902356,0.000920851774304678,0.00954486449357232
"PTGES2",68.4043131706746,1.12922329427721,0.341207424373394,3.30949215525118,0.000934653851801751,0.00964496458156396
"GATSL2",10.7730046150155,1.92396135133966,0.581407595599791,3.30914381907046,0.000935817527822189,0.00964984071156086
"HGH1",56.8379234729479,1.42325316119836,0.430770784605113,3.30396863497382,0.000953264966945848,0.00981525477027871
"CLSPN",19.5077553998288,2.34421999042224,0.710154089828026,3.30100188677351,0.000963402346935773,0.00990041350901396
"LINGO1",14.4867609674404,3.83088817185672,1.1616689136137,3.29774527575129,0.000974645084511992,0.00999118551391809
"MARCKSL1",88.5011253710898,1.60959165062102,0.488427960640098,3.29545353732741,0.000982629510787094,0.010050896138908
"ZNF382",7.817403363792,2.57528832035913,0.7816519621112,3.29467390244043,0.000985359539575747,0.0100615805414104
"HIST1H2BN",15.0768108090876,2.31326683509894,0.702385827013712,3.29344178958466,0.000989688322694672,0.0100794662198607
"HIST1H2AK",7.11521177137711,2.38291346636033,0.723733754237693,3.29252774574573,0.000992911002284067,0.0101042444707654
"CDC45",14.7088459958824,2.12904868916962,0.646998330731796,3.29065561384298,0.000999542000184414,0.0101495312047817
"BAG2",89.3701302861178,1.3263778043665,0.403128864045294,3.29020797731187,0.00100113356806275,0.0101583044166367
"YY1AP1",75.7820145496109,1.10460939265743,0.335934061230528,3.28817324629494,0.00100839764920341,0.0102097519783742
"CIT",31.8690651172162,1.50403177519023,0.457656410985565,3.28637759482336,0.00101484870167502,0.0102590593830048
"EFNA4",9.75430000590156,2.45097412224777,0.746778774038606,3.2820618467673,0.00103051000017004,0.0103809383999814
"UQCC2",116.428637591908,1.25237910477666,0.381924601971234,3.2791265561651,0.00104128926897879,0.0104518193914319
"NVL",57.3984743491347,1.08330113277994,0.330542277109818,3.27734516217432,0.00104788185863988,0.010510435711444
"RAP1GAP",42.1386135330579,1.6459616880134,0.502425590454391,3.27603075815625,0.00105277094759208,0.0105367655700937
"NCBP2",85.7816658915595,1.12011629801658,0.34206012663152,3.27461814695288,0.00105804885402085,0.0105744295632348
"XRCC2",2.55377433964993,3.44370374365774,1.05268094852838,3.27136512584554,0.00107029627299572,0.0106891820912491
"RPS23",345.318168660593,1.13991006393808,0.348628066150052,3.26970251284203,0.00107660642505679,0.0107445167309813
"MAP7D2",18.4783648839386,3.17102897604863,0.97008354809544,3.26882048693053,0.00107996795099035,0.0107692457359851
"NCBP2.AS2",15.5691499479711,2.16367907732628,0.66388492174998,3.25911766699398,0.00111759304735585,0.0111059317631191
"MRPL10",58.2560684829293,1.05719648844412,0.32443826960507,3.25854434413985,0.00111985373270913,0.0111204820882538
"SCARA3",25.9708244121459,2.01936797811439,0.619987821501854,3.25710910453481,0.00112553161925206,0.0111536641697508
"WDYHV1",28.5929314304717,2.09178457429851,0.642578399208045,3.25529861706613,0.00113273196881363,0.0112024438107548
"SLC45A4",17.8899908681038,2.64037281394243,0.811191180077613,3.25493284294561,0.00113419182142398,0.0112057730198503
"PAGE4",5.06904874719754,4.81080459719137,1.47808060363769,3.25476471672218,0.00113486341856957,0.0112057730198503
"CLGN",103.259716593078,2.07196432738903,0.636787263062779,3.25377790602066,0.0011388127502973,0.0112368223460431
"TMEM115",78.5068582748582,1.08184434398219,0.333461870910919,3.24428199550045,0.00117747111812106,0.0115286477918697
"C6orf47",19.018407845179,1.1820414451263,0.364336642583073,3.2443660806277,0.00117712354522964,0.0115286477918697
"COX7B2",20.3706700459349,6.17435820669323,1.90362455503154,3.24347476521752,0.00118081270035306,0.0115290258198108
"SLC35B4",36.723623074331,1.1847457230614,0.365326560343908,3.24297724738686,0.00118287656997515,0.0115411059888142
"TTYH3",49.2132593410075,1.31443390440576,0.405549833870911,3.24111562778781,0.00119062879272747,0.0116004109626774
"CENPO",7.75724440812377,1.90736101324752,0.58860160921454,3.24049575024573,0.00119322050816687,0.0116004109626774
"SMIM4",47.9330392886604,1.25737863561027,0.387971014911918,3.24090869493365,0.00119149340260183,0.0116004109626774
"TOR3A",87.258428209667,1.51745264873438,0.468302769924038,3.24032388059656,0.00119394001957939,0.0116004109626774
"DTL",54.6486020241605,2.30819685646094,0.712410718525396,3.23998052870208,0.00119537862097999,0.0116063117566917
"IGF2BP1",41.4611238879675,3.81013119174327,1.17628116093994,3.23913305616378,0.00119893628181948,0.0116327646746099
"TXNL4A",68.8306027466563,1.45433366178178,0.449177066914365,3.23777362849882,0.00120466354855978,0.011655933794173
"RRS1",72.1749448958562,1.40583175967904,0.434666294116431,3.23427829281482,0.00121950562510727,0.0117506815305367
"EZH2",25.4427085978304,2.0357983061859,0.629630149418848,3.23332405232651,0.00122358681961953,0.0117818752934675
"BLM",18.8057272318443,2.08806128931759,0.646157113306314,3.23150708445073,0.00123139271395319,0.0118407059725995
"DPM3",177.861761198714,1.01345871614779,0.313697211065311,3.23069087132173,0.00123491420367079,0.0118663951215771
"BMP4",22.2316326382352,2.60109359454283,0.805343451951168,3.22979418065791,0.00123879362702008,0.0118817061227165
"SGOL1",11.7342322860524,2.76471962908041,0.855998170943696,3.2298195521054,0.00123868370599469,0.0118817061227165
"C20orf24",9.65678462315975,1.97196048851252,0.611102185809852,3.22689156462305,0.00125142875403823,0.011987516836964
"NME6",37.5021437266994,1.33265861357623,0.412996462861609,3.22680394002016,0.00125181202895671,0.011987516836964
"TAF10",58.611501458372,1.21283837003038,0.375934654651073,3.22619464586496,0.00125448011429603,0.0120048330060323
"IFT52",22.6553337603802,1.30211507622701,0.403791142432628,3.22472421852162,0.00126094072317741,0.0120583934089062
"DXO",18.1108369420292,1.60179763036253,0.496909287939418,3.22352121250312,0.00126624919653383,0.0120843276021909
"SKP2",81.6087745887885,1.49300034727145,0.463302201392843,3.2225194328518,0.00127068545967995,0.0121167905450926
"CST2",3.62992877794395,4.01673864123077,1.24652021039111,3.22236142482638,0.00127138648822237,0.0121167905450926
"RPL35",231.122062539276,1.07575388834207,0.333864087710813,3.22213118433352,0.00127240862715875,0.0121182600630222
"MRPS12",77.7047465916906,1.19961054895244,0.372885674112484,3.21710012541423,0.00129493398757743,0.012282519249019
"CNNM4",28.3205108545541,1.24074893349406,0.385650403880803,3.21728934031547,0.001294080205162,0.012282519249019
"SLC35B1",159.253453653268,1.11100937245615,0.345409165467107,3.21650229215458,0.0012976349702597,0.0122831047150956
"FEN1",70.5926733544307,1.30818609721931,0.406677781326212,3.21676314096434,0.00129645582876859,0.0122831047150956
"AGBL5",10.4003931827344,1.80306308913926,0.560613605512136,3.21623141395598,0.00129886049618349,0.0122831665179377
"SQSTM1",3734.78311384722,1.39651598342053,0.43422491985959,3.21611201833398,0.00129940101324982,0.0122831665179377
"KIAA0100",166.506664420418,1.02895715546402,0.320448268517475,3.21099302618922,0.00132277144857865,0.0124633717427969
"CDC20",26.4568547770648,2.46218364789675,0.767124486365882,3.2096272399815,0.00132907207659479,0.0125103755595554
"PMVK",167.981811942992,1.00503260436576,0.313144069653434,3.20948950263709,0.00132970901950868,0.0125103755595554
"KIAA1524",25.6822490599778,1.57638783056873,0.491351628960095,3.20826824957316,0.00133536882834162,0.0125551647012159
"CHCHD7",59.748069149694,1.21201573488676,0.377924154289714,3.20703432455824,0.00134110993094865,0.012600657372749
"KIAA1211L",5.53897563805437,2.9990576836213,0.936042518017188,3.20397591551095,0.00135543814874801,0.0127096221845666
"TMEM246",13.4570798915161,3.12267816464035,0.974976344375899,3.20282454302954,0.00136086865638115,0.0127518275585534
"EDEM3",322.912894433299,1.01281656897876,0.316449420509837,3.2005638289588,0.00137158986388819,0.0127838035244372
"SPINK1",196.28412622049,3.46553756974135,1.08270454022446,3.20081558817783,0.00137039207829003,0.0127838035244372
"PLK1",33.2611896308673,2.08020960992152,0.649855632263705,3.20103343980466,0.00136935639228524,0.0127838035244372
"ZBTB9",27.4305912770335,1.19975310644611,0.374953882202183,3.19973512315624,0.00137553939073871,0.0127998888710769
"DUS1L",62.8530561557101,1.12549902379292,0.352277596428347,3.19492081019079,0.00139869213042967,0.0129844012799595
"SPP1",4539.05866306937,2.78092286259217,0.871831253424389,3.18974899290341,0.00142396413490934,0.013166481623579
"FAM111B",38.2654671155968,1.58491203352903,0.496865111654582,3.18982354838962,0.00142359684946187,0.013166481623579
"PFKFB2",61.1613242576792,1.65824234816588,0.520236077156745,3.18748049391096,0.0014351813793569,0.0132526471022362
"PRR15L",13.6051449717678,3.72420564357216,1.16902113961159,3.18574704714881,0.00144380774413647,0.013323264520477
"TMEM38A",16.7183048666705,1.89858724426884,0.596079869718279,3.18512223062684,0.00144692879549397,0.0133346665628296
"RCC1",38.4258703753872,1.22221902414705,0.383899074908693,3.18369880010194,0.00145406227663276,0.0133739245759859
"LAMTOR2",272.380471776265,1.05253179050734,0.330738026601495,3.18237307431097,0.00146073525159977,0.013417622093971
"GNB1L",10.7911147955611,1.71802977482924,0.539954513886806,3.18180463473151,0.0014636050995751,0.0134351442473817
"AZIN1",262.710479357894,1.23883476045398,0.389831999760645,3.1778683156196,0.00148362117767027,0.0135775849819477
"MIS18A",19.4350998541249,1.62648908327067,0.511919617657675,3.17723530641938,0.00148686345512086,0.0135775849819477
"TK1",74.7069709230607,1.96381284808556,0.618077590564283,3.17729178029681,0.00148657393051131,0.0135775849819477
"FAM83H",78.7857613101967,1.49907096454004,0.471744957402597,3.1777148669354,0.00148440654413483,0.0135775849819477
"TRMT12",28.4588241325942,1.10500725253636,0.34781050715451,3.17703815671526,0.0014878745897708,0.0135775849819477
"UROS",36.1969967575197,1.48031180473586,0.466128291759305,3.17576047390029,0.00149444289849946,0.0136108361049246
"TRIM71",15.1970880463767,5.36047367692206,1.68779810027279,3.17601594412014,0.00149312744488445,0.0136108361049246
"PORCN",10.4507309972501,2.06925003135044,0.651719919804114,3.17506028045359,0.00149805377286829,0.0136268536418985
"RPS8",116.403545081947,1.02880606896757,0.324029228549495,3.17504094791999,0.00149815358403626,0.0136268536418985
"ZNRF1",8.64818638706356,1.72307033719605,0.543177198710704,3.17220667819998,0.00151285299200941,0.01370697824428
"ARHGEF28",141.808327557017,1.00542336446132,0.317087638673693,3.17080592818686,0.00152016667055451,0.0137553901842398
"ZNF692",14.8168977586095,1.71996193074035,0.542605701843019,3.16981912445505,0.00152533856692308,0.0137932493985622
"RALGDS",17.035435293591,1.45335322261259,0.458526548631595,3.16961630019004,0.00152640358672193,0.0137939461992308
"RNF8",29.5702641085418,1.24412804231767,0.392722818674142,3.16795455511835,0.00153515515329742,0.013842199199016
"HID1",38.1983056187044,2.09910989525193,0.662761531809027,3.16721745983408,0.00153905183546565,0.0138544434086211
"PTGFRN",127.117765368071,1.03012862164601,0.325420234885287,3.16553339717532,0.00154798890228629,0.0138990489091455
"TP53I3",58.5133280843748,1.77131776384794,0.559636661152703,3.16512102727419,0.00155018455923692,0.0139098180051838
"TFRC",801.050234306576,1.2203222368314,0.385609596981658,3.16465732799031,0.0015526569441133,0.0139230547551123
"DNMT3A",44.0556234980249,1.56148724683078,0.493793991095709,3.16222407519764,0.00156569036078051,0.0140309170842218
"PAK1IP1",105.075681863705,1.09200437896858,0.345732994024649,3.15851942927589,0.0015857273884719,0.0141650197043152
"ISG20L2",31.2573811233702,1.10895675424478,0.351508654371486,3.15484907826136,0.00160581148975381,0.0143260958593883
"CHEK1",22.4875068015661,1.61408070931127,0.511714254572087,3.15426176794902,0.00160904688836468,0.0143457935219333
"SORT1",174.748844954291,1.47511462415985,0.467805701735817,3.15326345678637,0.00161456019591931,0.0143857622561745
"VWA7",8.75232102645835,2.16229932511026,0.686036423721159,3.15187248132052,0.0016222710389354,0.0144360409468554
"TBC1D16",20.1721499803052,1.46342744807809,0.464570056337731,3.150068387133,0.00163232248417552,0.0144977649644139
"EFHD2",107.624569877127,1.22776564600208,0.389941947437848,3.14858571658996,0.00164062600139285,0.0145529988763958
"FHIT",18.7608439651917,1.4731527643423,0.467948589867621,3.14810813888561,0.00164330888294157,0.0145675419832573
